record_uid,dataset,source_row_index,split,priority_group,magnitude_bin,magnitude,event_id,station_network,station_code,trace_name,waveform_key,component_order,channel_type,units,sampling_rate_hz,n_samples,duration_sec,has_catalog_p,catalog_p_sample,catalog_fields_for_evaluation_only,waveform_qc_status,waveform_error,resolved_waveform_key,waveform_shape,waveform_preprocess,feature_n_samples,feature_sampling_rate_hz,feature_duration_sec,feature_finite_fraction,feature_zero_fraction,feature_max_abs,feature_rms,feature_mad_scale,feature_spike_score,feature_clip_fraction,feature_onset_sec,feature_energy_onset_sec,feature_threshold_onset_sec,feature_energy_end_sec,feature_significant_duration_sec,feature_flag_nonfinite,feature_flag_zero_heavy,feature_flag_clipped,feature_flag_spiky,feature_qc_issue_count,catalog_p_sec,catalog_s_sec,noise_rms,signal_rms,snr_db,snr_bin,selection_status,selected_duration_sec,full_record_assignment,feature_fixed_unstable,selected_3s_psa_failure,spectral_stage,final_duration_sec
PNWAccelerometers:1968,PNWAccelerometers,1968,,low_magnitude_background,<3,1.36,uw60631386,UW,MBPA,"bucket1$2048,:3,:15001","bucket1$2048,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5369,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1968,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,90.80816805222626,18.566305935736516,8.10382550681541,11.205592713694978,6.666222251849876e-05,2.08,2.08,,147.36,145.28,False,False,False,False,0,53.69,56.55,17.614205804049888,21.4867821295963,1.7261662778762377,<3 dB,stable_candidate,149.93,False,True,False,primary,149.93
PNWAccelerometers:1969,PNWAccelerometers,1969,,low_magnitude_background,<3,0.81,uw60039608,UW,TLW1,"bucket1$2049,:3,:15001","bucket1$2049,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5373,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1969,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,55.83734939811603,4.371895987603336,1.446769028221634,38.59451530196994,6.666222251849876e-05,0.63,0.63,56.59,138.2,137.57,False,False,False,False,0,53.73,56.64,3.2388164504878794,7.593252680051933,7.400830312736566,3-10 dB,stable_candidate,141.2,False,True,True,arias_escalation,150.01
PNWAccelerometers:1970,PNWAccelerometers,1970,,low_magnitude_background,<3,1.32,uw60631231,UW,TLW1,"bucket1$2050,:3,:15001","bucket1$2050,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5379,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1970,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,140.79420660060592,6.21822754166697,1.4541654201886245,96.82131389312164,6.666222251849876e-05,5.29,5.29,53.83,121.89,116.6,False,False,False,True,1,53.79,56.83,3.2213054717153,13.937787878103006,12.723238806706103,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1971,PNWAccelerometers,1971,,low_magnitude_background,<3,1.74,uw60627261,UW,SBES,"bucket1$2051,:3,:15001","bucket1$2051,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5464,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1971,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,202.588263493326,16.779746931616774,6.154225041220298,32.91856604794477,6.666222251849876e-05,0.19,0.19,,141.63,141.44,False,False,False,False,0,54.64,58.84,14.557906930697666,23.823485566014806,4.2781272790595635,3-10 dB,stable_candidate,144.63,False,True,False,primary,144.63
PNWAccelerometers:1972,PNWAccelerometers,1972,,low_magnitude_background,<3,1.92,uw60625776,UW,EARN,"bucket1$2052,:3,:15001","bucket1$2052,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5493,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1972,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,558.2975915856352,24.977914909754052,6.731196344386487,82.94180752151587,6.666222251849876e-05,5.16,5.16,59.43,145.26,140.1,False,False,False,True,1,54.93,59.53,14.67236603047537,41.81808336460816,9.097279425544441,3-10 dB,stable_candidate,145.1,False,True,False,primary,145.1
PNWAccelerometers:1973,PNWAccelerometers,1973,,low_magnitude_background,<3,1.92,uw60625776,UW,ELW,"bucket1$2053,:3,:15001","bucket1$2053,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5553,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1973,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,36.58904037591007,3.82589778006337,1.263653255244736,28.954968638785132,6.666222251849876e-05,1.32,1.32,55.83,136.32,135.0,False,False,False,False,0,55.53,60.16,2.9378817548727407,6.898606457046654,7.414541168745413,3-10 dB,stable_candidate,139.32,False,True,False,primary,139.32
PNWAccelerometers:1974,PNWAccelerometers,1974,,low_magnitude_background,<3,1.92,uw60625776,UW,CDMR,"bucket1$2054,:3,:15001","bucket1$2054,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5693,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1974,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,116.45683839710914,9.190900912868903,1.7330083762029378,67.1992357314907,6.666222251849876e-05,7.9,7.9,61.16,98.3,90.4,False,False,False,False,0,56.93,61.95,3.624039705514602,20.995371076057143,15.258612152342433,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1975,PNWAccelerometers,1975,,low_magnitude_background,<3,1.59,uw60621767,UW,PAYL,"bucket1$2055,:3,:15001","bucket1$2055,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5451,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1975,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,809.3508016378967,79.44958858563336,34.42312624648451,23.511833174087503,6.666222251849876e-05,0.35,0.35,,148.11,147.76000000000002,False,False,False,False,0,54.51,58.81,65.47096637732368,106.5363760534481,4.228983367808727,3-10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1976,PNWAccelerometers,1976,,low_magnitude_background,<3,1.7,uw60598482,UW,GMW,"bucket1$2056,:3,:15001","bucket1$2056,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5462,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1976,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,110.8941397490823,8.65207589641554,3.32375237556138,33.36414004979909,6.666222251849876e-05,0.19,0.19,,147.59,147.4,False,False,False,False,0,54.62,58.35,6.669826702085559,11.821458219323151,4.97113003141906,3-10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1977,PNWAccelerometers,1977,,low_magnitude_background,<3,1.5,uw60588617,UW,TLW1,"bucket1$2057,:3,:15001","bucket1$2057,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5830,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1977,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,51.93692091322409,4.7604021889285475,1.706437784787598,30.43587136678923,6.666222251849876e-05,1.29,1.29,64.55,138.51,137.22,False,False,False,False,0,58.3,64.31,3.7987941187349623,7.983669666696305,6.451136045360643,3-10 dB,stable_candidate,141.51,False,True,True,arias_escalation,150.01
PNWAccelerometers:1978,PNWAccelerometers,1978,,low_magnitude_background,<3,1.49,uw60605897,UW,BEVT,"bucket1$2058,:3,:15001","bucket1$2058,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5372,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1978,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,189.89505320432477,39.49370844577008,14.617337986972863,12.991083148899024,6.666222251849876e-05,1.19,1.19,,146.03,144.84,False,False,False,False,0,53.72,56.95,38.507208678873354,42.46988943459424,0.8507818370237143,<3 dB,stable_candidate,149.03,False,True,True,arias_escalation,150.01
PNWAccelerometers:1979,PNWAccelerometers,1979,,low_magnitude_background,<3,1.49,uw60605897,UW,SWID,"bucket1$2059,:3,:15001","bucket1$2059,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5517,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1979,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,334.26344162099053,25.29303249117391,8.3476166849462,40.04297924026501,6.666222251849876e-05,0.91,0.91,57.55,143.55,142.64,False,False,False,False,0,55.17,57.48,20.751708437189976,40.391105463830904,5.784637652333377,3-10 dB,stable_candidate,146.56,False,True,False,primary,146.56
PNWAccelerometers:1980,PNWAccelerometers,1980,,low_magnitude_background,<3,1.49,uw60605897,UW,EVCC,"bucket1$2060,:3,:15001","bucket1$2060,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5483,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1980,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,209.5257463555624,33.92022355682012,13.365983922540815,15.676043572236503,6.666222251849876e-05,1.28,1.28,,141.58,140.3,False,False,False,False,0,54.83,59.03,38.543292804071896,35.36507399212089,-0.747484863705785,<3 dB,stable_candidate,144.59,False,True,True,arias_escalation,150.01
PNWAccelerometers:1981,PNWAccelerometers,1981,,low_magnitude_background,<3,1.49,uw60605897,UW,KINR,"bucket1$2061,:3,:15001","bucket1$2061,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5713,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1981,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,229.7001545341994,33.401613553419324,12.851035177733385,17.874058498586496,6.666222251849876e-05,0.32,0.32,,139.05,138.73000000000002,False,False,False,False,0,57.13,60.33,23.581166817902083,44.478806996192375,5.511756791339164,3-10 dB,stable_candidate,142.06,False,True,False,primary,142.06
PNWAccelerometers:1982,PNWAccelerometers,1982,,low_magnitude_background,<3,1.6,uw60605872,UW,EARN,"bucket1$2062,:3,:15001","bucket1$2062,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5377,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1982,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,200.60928001467184,17.110539102160345,5.738678313547753,34.95740117390403,6.666222251849876e-05,2.07,2.07,57.11,136.01,133.94,False,False,False,False,0,53.77,57.07,13.367669983092556,30.03365188196173,7.031048545817385,3-10 dB,stable_candidate,138.95,False,True,False,primary,138.95
PNWAccelerometers:1983,PNWAccelerometers,1983,,low_magnitude_background,<3,1.6,uw60605872,UW,ALCT,"bucket1$2063,:3,:15001","bucket1$2063,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5409,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1983,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,182.75653386495785,20.09710966956902,7.352059123457228,24.85787053614151,6.666222251849876e-05,1.92,1.92,,141.34,139.42000000000002,False,False,False,False,0,54.09,57.85,17.145746790988515,28.890536410676898,4.531983994092536,3-10 dB,stable_candidate,144.34,False,True,False,primary,144.34
PNWAccelerometers:1984,PNWAccelerometers,1984,,low_magnitude_background,<3,1.6,uw60605872,UW,LEOT,"bucket1$2064,:3,:15001","bucket1$2064,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5409,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1984,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,464.2751075896476,41.96827386841841,16.119689676064915,28.80173979273433,6.666222251849876e-05,2.67,2.67,57.69,148.08,145.41000000000005,False,False,False,False,0,54.09,57.59,31.65052066369893,64.98421171795314,6.2485399285244805,3-10 dB,stable_candidate,149.34,False,True,False,primary,149.34
PNWAccelerometers:1985,PNWAccelerometers,1985,,low_magnitude_background,<3,1.6,uw60605872,UW,TLW1,"bucket1$2065,:3,:15001","bucket1$2065,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5530,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1985,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,147.08519936342037,8.746317662332016,2.011165914646088,73.13429403923817,6.666222251849876e-05,6.23,6.23,55.69,116.91,110.68,False,False,False,False,0,55.3,59.24,3.894908076733412,19.833962117033984,14.138245339938631,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1986,PNWAccelerometers,1986,,low_magnitude_background,<3,1.55,uw60605092,UW,PAYL,"bucket1$2067,:3,:15001","bucket1$2067,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5697,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1986,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,301.25717741016916,24.724911977703822,9.61251591375012,31.34009661084036,6.666222251849876e-05,0.54,0.54,,143.74,143.20000000000002,False,False,False,False,0,56.97,63.28,21.01974826698751,28.20757498667463,2.554764814732718,<3 dB,stable_candidate,146.74,False,True,False,primary,146.74
PNWAccelerometers:1987,PNWAccelerometers,1987,,low_magnitude_background,<3,1.55,uw60605092,UW,ELW,"bucket1$2066,:3,:15001","bucket1$2066,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5667,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1987,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,43.46637247662304,3.247142523632013,1.2127333870061363,35.84165567002989,6.666222251849876e-05,0.42,0.42,,139.8,139.38000000000002,False,False,False,False,0,56.67,62.07,2.9343930302188044,4.343800287576026,3.4070313455448167,3-10 dB,stable_candidate,142.81,False,True,False,primary,142.81
PNWAccelerometers:1988,PNWAccelerometers,1988,,low_magnitude_background,<3,1.55,uw60605092,UW,TLW1,"bucket1$2068,:3,:15001","bucket1$2068,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5898,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1988,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,36.90580395090872,4.660845274339427,1.7503910704041714,21.084319141543062,6.666222251849876e-05,1.24,1.24,,138.54,137.29999999999998,False,False,False,False,0,58.98,65.59,3.9302402448602707,7.3539902137728665,5.442078983563561,3-10 dB,stable_candidate,141.54,False,True,True,arias_escalation,150.01
PNWAccelerometers:1989,PNWAccelerometers,1989,,low_magnitude_background,<3,1.91,uw60599257,UW,PASS,"bucket1$2069,:3,:15001","bucket1$2069,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5252,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1989,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,213.76010712636233,11.087807310500937,1.0544055624756183,202.7304433262654,6.666222251849876e-05,36.83,36.83,52.75,60.13,23.300000000000004,False,False,False,True,1,52.52,54.64,2.3287144608367556,28.37169001316262,21.71537932140191,>=10 dB,stable_candidate,28.3,False,False,True,full_record_fallback,150.01
PNWAccelerometers:1990,PNWAccelerometers,1990,,low_magnitude_background,<3,1.27,uw60596261,UW,MBPA,"bucket1$2070,:3,:15001","bucket1$2070,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5364,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1990,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,58.41403658910868,12.289125195672693,4.931284884136574,11.845601696430174,6.666222251849876e-05,1.02,1.02,,141.59,140.57,False,False,False,False,0,53.64,56.46,9.237346271776534,12.636480209137005,2.721577952077019,<3 dB,stable_candidate,144.59,False,True,False,primary,144.59
PNWAccelerometers:1991,PNWAccelerometers,1991,,low_magnitude_background,<3,1.27,uw60596261,UW,TLW1,"bucket1$2071,:3,:15001","bucket1$2071,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5371,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1991,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,114.91433941351524,6.672182556101485,2.0706521796377975,55.49668869718925,6.666222251849876e-05,3.89,3.89,53.79,139.32,135.43,False,False,False,False,0,53.71,56.71,5.506270268195119,12.993140051008787,7.4571319059975405,3-10 dB,stable_candidate,140.43,False,True,True,arias_escalation,150.01
PNWAccelerometers:1992,PNWAccelerometers,1992,,low_magnitude_background,<3,1.02,uw60594737,UW,FINN,"bucket1$2072,:3,:15001","bucket1$2072,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5155,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1992,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,155.317628586837,17.927727041355805,6.894442068042794,22.527947447229597,6.666222251849876e-05,0.45,0.45,,147.23,146.78,False,False,False,False,0,51.55,51.99,16.919052776466913,17.730843868008307,0.40706720851914796,<3 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1993,PNWAccelerometers,1993,,low_magnitude_background,<3,1.63,uw60589052,UW,SWID,"bucket1$2073,:3,:15001","bucket1$2073,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5485,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1993,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,385.1306116338779,50.818568073062494,18.568465797720567,20.74111107667042,6.666222251849876e-05,0.19,0.19,,141.7,141.51,False,False,False,False,0,54.85,59.04,47.22001929419539,60.708931865247855,2.1825286322143937,<3 dB,stable_candidate,144.7,False,True,False,primary,144.7
PNWAccelerometers:1994,PNWAccelerometers,1994,,low_magnitude_background,<3,1.43,uw60588492,UW,ROSS,"bucket1$2074,:3,:15001","bucket1$2074,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5364,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1994,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,259.6335849834112,14.862260116150804,6.222279292515546,41.72644344263216,6.666222251849876e-05,0.53,0.53,,139.24,138.71,False,False,False,False,0,53.64,56.18,12.45293022052343,24.089166498304643,5.731004376344124,3-10 dB,stable_candidate,142.24,False,True,False,primary,142.24
PNWAccelerometers:1995,PNWAccelerometers,1995,,low_magnitude_background,<3,1.46,uw60587442,UW,ALCT,"bucket1$2075,:3,:15001","bucket1$2075,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5496,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1995,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,166.43150947127728,26.09783001049965,10.77027389307734,15.452857663931104,6.666222251849876e-05,2.46,2.46,,139.48,137.01999999999998,False,False,False,False,0,54.96,58.0,30.916740907953276,21.352025948549013,-3.215092357731778,<3 dB,stable_candidate,142.02,False,True,False,primary,142.02
PNWAccelerometers:1996,PNWAccelerometers,1996,,low_magnitude_background,<3,1.21,uw60584441,UW,TLW1,"bucket1$2076,:3,:15001","bucket1$2076,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5384,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1996,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,141.78010555341825,5.864437163879399,1.5996360826237412,88.6327253389214,6.666222251849876e-05,3.25,3.25,56.72,130.51,127.26,False,False,False,True,1,53.84,56.87,3.6402009341577624,12.226858957018656,10.52379091304104,>=10 dB,stable_candidate,132.26,False,True,False,primary,132.26
PNWAccelerometers:1997,PNWAccelerometers,1997,,low_magnitude_background,<3,1.72,uw60575902,UW,GMW,"bucket1$2077,:3,:15001","bucket1$2077,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5355,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1997,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,90.45795534106584,6.40966737094986,2.1287527275604146,42.4934066648183,6.666222251849876e-05,1.57,1.57,56.17,117.21,115.64,False,False,False,False,0,53.55,56.19,5.7624379115054465,12.578978745239963,6.780782485216758,3-10 dB,stable_candidate,120.21,False,True,True,arias_escalation,150.01
PNWAccelerometers:1998,PNWAccelerometers,1998,,low_magnitude_background,<3,1.72,uw60575902,UW,MARY,"bucket1$2079,:3,:15001","bucket1$2079,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5993,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1998,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,478.8176831914671,60.29217792526315,24.2630840033421,19.73441146745866,6.666222251849876e-05,1.05,1.05,,138.59,137.54,False,False,False,False,0,59.93,67.8,73.05031489139276,60.12975543657489,-1.6906530977673997,<3 dB,stable_candidate,141.59,False,True,True,arias_escalation,150.01
PNWAccelerometers:1999,PNWAccelerometers,1999,,low_magnitude_background,<3,1.91,uw60575872,UW,GMW,"bucket1$2080,:3,:15001","bucket1$2080,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5640,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1999,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,55.09679585491516,5.022405930299343,1.880998628278568,29.291247227191256,6.666222251849876e-05,1.25,1.25,,132.38,131.13,False,False,False,False,0,56.4,61.63,3.969655287697726,7.725261388545125,5.783207746008095,3-10 dB,stable_candidate,135.38,False,True,False,primary,135.38
PNWAccelerometers:2,PNWAccelerometers,2,,low_magnitude_background,<3,2.3,uw10735803,UW,KIMR,"bucket1$3,:3,:15001","bucket1$3,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5787,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:2,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,363.1676125788849,45.08129166006771,16.586311137297184,21.895622816470617,6.666222251849876e-05,0.47,0.47,,146.7,146.23,False,False,False,False,0,57.87,64.37,38.45513608727916,63.69088571385874,4.382458716400526,3-10 dB,stable_candidate,149.7,False,True,True,arias_escalation,150.01
